"","Country.","Sex","Field","Level.of.education","Year.","Value"
"2253","United States","Women","Agriculture and veterinary","Total tertiary",2005,47.1
"2254","United States","Men","Agriculture and veterinary","Total tertiary",2005,52.9
"2255","United States","Women","Health and Welfare","2-year college",2005,85.7
"2256","United States","Men","Health and Welfare","2-year college",2005,14.3
"2257","United States","Women","Health and Welfare","Bachelor's",2005,86.9
"2258","United States","Men","Health and Welfare","Bachelor's",2005,13.1
"2259","United States","Women","Health and Welfare","Master's",2005,70.5
"2260","United States","Men","Health and Welfare","Master's",2005,29.5
"2261","United States","Women","Health and Welfare","Doctoral",2005,71
"2262","United States","Men","Health and Welfare","Doctoral",2005,29
"2263","United States","Women","Health and Welfare","Total tertiary",2005,81.1
"2264","United States","Men","Health and Welfare","Total tertiary",2005,18.9
"2265","United States","Women","Services","2-year college",2005,51.5
"2266","United States","Men","Services","2-year college",2005,48.5
"2267","United States","Women","Services","Bachelor's",2005,56.7
"2268","United States","Men","Services","Bachelor's",2005,43.3
"2269","United States","Women","Services","Master's",2005,53.2
"2270","United States","Men","Services","Master's",2005,46.8
"2271","United States","Women","Services","Doctoral",2005,55.7
"2272","United States","Men","Services","Doctoral",2005,44.3
"2273","United States","Women","Services","Total tertiary",2005,54.5
"2274","United States","Men","Services","Total tertiary",2005,45.5
"2275","Argentina","Women","Education","2-year college",2005,NA
"2276","Argentina","Men","Education","2-year college",2005,NA
"2277","Argentina","Women","Education","Bachelor's",2005,NA
"2278","Argentina","Men","Education","Bachelor's",2005,NA
"2279","Argentina","Women","Education","Master's",2005,NA
"2280","Argentina","Men","Education","Master's",2005,NA
"2281","Argentina","Women","Education","Doctoral",2005,NA
"2282","Argentina","Men","Education","Doctoral",2005,NA
"2283","Argentina","Women","Education","Total tertiary",2005,NA
"2284","Argentina","Men","Education","Total tertiary",2005,NA
"2285","Argentina","Women","Humanities and arts","2-year college",2005,NA
"2286","Argentina","Men","Humanities and arts","2-year college",2005,NA
"2287","Argentina","Women","Humanities and arts","Bachelor's",2005,NA
"2288","Argentina","Men","Humanities and arts","Bachelor's",2005,NA
"2289","Argentina","Women","Humanities and arts","Master's",2005,NA
"2290","Argentina","Men","Humanities and arts","Master's",2005,NA
"2291","Argentina","Women","Humanities and arts","Doctoral",2005,NA
"2292","Argentina","Men","Humanities and arts","Doctoral",2005,NA
"2293","Argentina","Women","Humanities and arts","Total tertiary",2005,NA
"2294","Argentina","Men","Humanities and arts","Total tertiary",2005,NA
"2295","Argentina","Women","Social sciences, business and law","2-year college",2005,NA
"2296","Argentina","Men","Social sciences, business and law","2-year college",2005,NA
"2297","Argentina","Women","Social sciences, business and law","Bachelor's",2005,NA
"2298","Argentina","Men","Social sciences, business and law","Bachelor's",2005,NA
"2299","Argentina","Women","Social sciences, business and law","Master's",2005,NA
"2300","Argentina","Men","Social sciences, business and law","Master's",2005,NA
"2301","Argentina","Women","Social sciences, business and law","Doctoral",2005,NA
"2302","Argentina","Men","Social sciences, business and law","Doctoral",2005,NA
"2303","Argentina","Women","Social sciences, business and law","Total tertiary",2005,NA
"2304","Argentina","Men","Social sciences, business and law","Total tertiary",2005,NA
"2305","Argentina","Women","Science, mathematics and computing","2-year college",2005,NA
"2306","Argentina","Men","Science, mathematics and computing","2-year college",2005,NA
"2307","Argentina","Women","Science, mathematics and computing","Bachelor's",2005,NA
"2308","Argentina","Men","Science, mathematics and computing","Bachelor's",2005,NA
"2309","Argentina","Women","Science, mathematics and computing","Master's",2005,NA
"2310","Argentina","Men","Science, mathematics and computing","Master's",2005,NA
"2311","Argentina","Women","Science, mathematics and computing","Doctoral",2005,NA
"2312","Argentina","Men","Science, mathematics and computing","Doctoral",2005,NA
"2313","Argentina","Women","Science, mathematics and computing","Total tertiary",2005,NA
"2314","Argentina","Men","Science, mathematics and computing","Total tertiary",2005,NA
"2315","Argentina","Women","Engineering, manufacturing and construction","2-year college",2005,NA
"2316","Argentina","Men","Engineering, manufacturing and construction","2-year college",2005,NA
"2317","Argentina","Women","Engineering, manufacturing and construction","Bachelor's",2005,NA
"2318","Argentina","Men","Engineering, manufacturing and construction","Bachelor's",2005,NA
"2319","Argentina","Women","Engineering, manufacturing and construction","Master's",2005,NA
"2320","Argentina","Men","Engineering, manufacturing and construction","Master's",2005,NA
"2321","Argentina","Women","Engineering, manufacturing and construction","Doctoral",2005,NA
"2322","Argentina","Men","Engineering, manufacturing and construction","Doctoral",2005,NA
"2323","Argentina","Women","Engineering, manufacturing and construction","Total tertiary",2005,NA
"2324","Argentina","Men","Engineering, manufacturing and construction","Total tertiary",2005,NA
"2325","Argentina","Women","Agriculture and veterinary","2-year college",2005,NA
"2326","Argentina","Men","Agriculture and veterinary","2-year college",2005,NA
"2327","Argentina","Women","Agriculture and veterinary","Bachelor's",2005,NA
"2328","Argentina","Men","Agriculture and veterinary","Bachelor's",2005,NA
"2329","Argentina","Women","Agriculture and veterinary","Master's",2005,NA
"2330","Argentina","Men","Agriculture and veterinary","Master's",2005,NA
"2331","Argentina","Women","Agriculture and veterinary","Doctoral",2005,NA
"2332","Argentina","Men","Agriculture and veterinary","Doctoral",2005,NA
"2333","Argentina","Women","Agriculture and veterinary","Total tertiary",2005,NA
"2334","Argentina","Men","Agriculture and veterinary","Total tertiary",2005,NA
"2335","Argentina","Women","Health and Welfare","2-year college",2005,NA
"2336","Argentina","Men","Health and Welfare","2-year college",2005,NA
"2337","Argentina","Women","Health and Welfare","Bachelor's",2005,NA
"2338","Argentina","Men","Health and Welfare","Bachelor's",2005,NA
"2339","Argentina","Women","Health and Welfare","Master's",2005,NA
"2340","Argentina","Men","Health and Welfare","Master's",2005,NA
"2341","Argentina","Women","Health and Welfare","Doctoral",2005,NA
"2342","Argentina","Men","Health and Welfare","Doctoral",2005,NA
"2343","Argentina","Women","Health and Welfare","Total tertiary",2005,NA
"2344","Argentina","Men","Health and Welfare","Total tertiary",2005,NA
"2345","Argentina","Women","Services","2-year college",2005,NA
"2346","Argentina","Men","Services","2-year college",2005,NA
"2347","Argentina","Women","Services","Bachelor's",2005,NA
"2348","Argentina","Men","Services","Bachelor's",2005,NA
"2349","Argentina","Women","Services","Master's",2005,NA
"2350","Argentina","Men","Services","Master's",2005,NA
"2351","Argentina","Women","Services","Doctoral",2005,NA
"2352","Argentina","Men","Services","Doctoral",2005,NA
"2353","Argentina","Women","Services","Total tertiary",2005,NA
"2354","Argentina","Men","Services","Total tertiary",2005,NA
"2355","Brazil","Women","Education","Bachelor's",2005,NA
"2356","Brazil","Men","Education","Bachelor's",2005,NA
"2357","Brazil","Women","Education","Master's",2005,NA
"2358","Brazil","Men","Education","Master's",2005,NA
"2359","Brazil","Women","Education","Doctoral",2005,NA
"2360","Brazil","Men","Education","Doctoral",2005,NA
"2361","Brazil","Women","Education","Total tertiary",2005,NA
"2362","Brazil","Men","Education","Total tertiary",2005,NA
"2363","Brazil","Women","Humanities and arts","2-year college",2005,NA
"2364","Brazil","Men","Humanities and arts","2-year college",2005,NA
"2365","Brazil","Women","Humanities and arts","Bachelor's",2005,NA
"2366","Brazil","Men","Humanities and arts","Bachelor's",2005,NA
"2367","Brazil","Women","Humanities and arts","Master's",2005,NA
"2368","Brazil","Men","Humanities and arts","Master's",2005,NA
"2369","Brazil","Women","Humanities and arts","Doctoral",2005,NA
"2370","Brazil","Men","Humanities and arts","Doctoral",2005,NA
"2371","Brazil","Women","Humanities and arts","Total tertiary",2005,NA
"2372","Brazil","Men","Humanities and arts","Total tertiary",2005,NA
"2373","Brazil","Women","Social sciences, business and law","2-year college",2005,NA
"2374","Brazil","Men","Social sciences, business and law","2-year college",2005,NA
"2375","Brazil","Women","Social sciences, business and law","Bachelor's",2005,NA
"2376","Brazil","Men","Social sciences, business and law","Bachelor's",2005,NA
"2377","Brazil","Women","Social sciences, business and law","Master's",2005,NA
"2378","Brazil","Men","Social sciences, business and law","Master's",2005,NA
"2379","Brazil","Women","Social sciences, business and law","Doctoral",2005,NA
"2380","Brazil","Men","Social sciences, business and law","Doctoral",2005,NA
"2381","Brazil","Women","Social sciences, business and law","Total tertiary",2005,NA
"2382","Brazil","Men","Social sciences, business and law","Total tertiary",2005,NA
"2383","Brazil","Women","Science, mathematics and computing","2-year college",2005,NA
"2384","Brazil","Men","Science, mathematics and computing","2-year college",2005,NA
"2385","Brazil","Women","Science, mathematics and computing","Bachelor's",2005,NA
"2386","Brazil","Men","Science, mathematics and computing","Bachelor's",2005,NA
"2387","Brazil","Women","Science, mathematics and computing","Master's",2005,NA
"2388","Brazil","Men","Science, mathematics and computing","Master's",2005,NA
"2389","Brazil","Women","Science, mathematics and computing","Doctoral",2005,NA
"2390","Brazil","Men","Science, mathematics and computing","Doctoral",2005,NA
"2391","Brazil","Women","Science, mathematics and computing","Total tertiary",2005,NA
"2392","Brazil","Men","Science, mathematics and computing","Total tertiary",2005,NA
"2393","Brazil","Women","Engineering, manufacturing and construction","2-year college",2005,NA
"2394","Brazil","Men","Engineering, manufacturing and construction","2-year college",2005,NA
"2395","Brazil","Women","Engineering, manufacturing and construction","Bachelor's",2005,NA
"2396","Brazil","Men","Engineering, manufacturing and construction","Bachelor's",2005,NA
"2397","Brazil","Women","Engineering, manufacturing and construction","Master's",2005,NA
"2398","Brazil","Men","Engineering, manufacturing and construction","Master's",2005,NA
"2399","Brazil","Women","Engineering, manufacturing and construction","Doctoral",2005,NA
"2400","Brazil","Men","Engineering, manufacturing and construction","Doctoral",2005,NA
"2401","Brazil","Women","Engineering, manufacturing and construction","Total tertiary",2005,NA
"2402","Brazil","Men","Engineering, manufacturing and construction","Total tertiary",2005,NA
"2403","Brazil","Women","Agriculture and veterinary","Bachelor's",2005,NA
"2404","Brazil","Men","Agriculture and veterinary","Bachelor's",2005,NA
"2405","Brazil","Women","Agriculture and veterinary","Master's",2005,NA
"2406","Brazil","Men","Agriculture and veterinary","Master's",2005,NA
"2407","Brazil","Women","Agriculture and veterinary","Doctoral",2005,NA
"2408","Brazil","Men","Agriculture and veterinary","Doctoral",2005,NA
"2409","Brazil","Women","Agriculture and veterinary","Total tertiary",2005,NA
"2410","Brazil","Men","Agriculture and veterinary","Total tertiary",2005,NA
"2411","Brazil","Women","Health and Welfare","2-year college",2005,NA
"2412","Brazil","Men","Health and Welfare","2-year college",2005,NA
"2413","Brazil","Women","Health and Welfare","Bachelor's",2005,NA
"2414","Brazil","Men","Health and Welfare","Bachelor's",2005,NA
"2415","Brazil","Women","Health and Welfare","Master's",2005,NA
"2416","Brazil","Men","Health and Welfare","Master's",2005,NA
"2417","Brazil","Women","Health and Welfare","Doctoral",2005,NA
"2418","Brazil","Men","Health and Welfare","Doctoral",2005,NA
"2419","Brazil","Women","Health and Welfare","Total tertiary",2005,NA
"2420","Brazil","Men","Health and Welfare","Total tertiary",2005,NA
"2421","Brazil","Women","Services","2-year college",2005,NA
"2422","Brazil","Men","Services","2-year college",2005,NA
"2423","Brazil","Women","Services","Bachelor's",2005,NA
"2424","Brazil","Men","Services","Bachelor's",2005,NA
"2425","Brazil","Women","Services","Master's",2005,NA
"2426","Brazil","Men","Services","Master's",2005,NA
"2427","Brazil","Women","Services","Doctoral",2005,NA
